Experiment,Participant,Gender,CodedGender,AgeGroup,Age,Condition,Group,OS,Category,Cue,Target,AltTarget1,AltTarget2,AltTarget3,StudyTrial,Recall_RESP,Recall_ACC,Recall_Err,RKN_RESP,RKN_RT,FOK_RESP,FOK_RT,RecallTrial,Recog_ACC,Recog_RESP,Recog_RT,RCJ_RESP,RCJ_RT,RecogTrial,Orig_File,Flag,Cycle,CycleTrial
oi_fok,60930640,Male,0,YA,19,Unrelated,YA - Unrelated,MacIntel,UNRELATED,DENT,TAKE,BLOW, ALIVE, SAVINGS,1,,0,Omm,,,,,1,0,Alt2Recog,2.049195,,,2,PARTICIPANT_oi_fok_2020-08-30_13h24.49.728.csv,1,0,1
oi_fok,60930640,Male,0,YA,19,Unrelated,YA - Unrelated,MacIntel,UNRELATED,DEAD,SQUARE,HEALTHY, MODEL, BLACK,2,,0,Omm,,,,,2,0,Alt1Recog,2.372575,,,33,PARTICIPANT_oi_fok_2020-08-30_13h24.49.728.csv,1,0,2
oi_fok,60930640,Male,0,YA,19,Unrelated,YA - Unrelated,MacIntel,UNRELATED,STRONG,MAXIMUM,SADDLE, JOIN, YOUTH,3,,0,Omm,,,,,3,0,Alt1Recog,1.953665,81.39973958,1.83834,22,PARTICIPANT_oi_fok_2020-08-30_13h24.49.728.csv,1,0,3
oi_fok,60930640,Male,0,YA,19,Unrelated,YA - Unrelated,MacIntel,UNRELATED,WEST,RAIN,PUSH, WELL, CAPTURE,4,,0,Omm,,,,,4,0,Alt3Recog,2.282925,52.09201389,2.17889,39,PARTICIPANT_oi_fok_2020-08-30_13h24.49.728.csv,1,0,4
oi_fok,60930640,Male,0,YA,19,Unrelated,YA - Unrelated,MacIntel,UNRELATED,SAND,SADDLE,NEVER, LUST, VOCABULARY,5,,0,Omm,,,,,5,0,Alt2Recog,3.80684,80.48574942,2.64878,6,PARTICIPANT_oi_fok_2020-08-30_13h24.49.728.csv,1,0,5
oi_fok,60930640,Male,0,YA,19,Unrelated,YA - Unrelated,MacIntel,UNRELATED,REMEMBER,MINUS,TAKE, DISLIKE, VARIETY,6,,0,Omm,,,,,6,0,Alt3Recog,1.99003,87.77669271,1.97455,24,PARTICIPANT_oi_fok_2020-08-30_13h24.49.728.csv,1,0,6
oi_fok,60930640,Male,0,YA,19,Unrelated,YA - Unrelated,MacIntel,UNRELATED,MIRAGE,WORK,ANNOY, HURT, REACH,7,,0,Omm,,,,,7,1,CorrectRecog,1.69893,75.067636,1.661685,17,PARTICIPANT_oi_fok_2020-08-30_13h24.49.728.csv,1,0,7
oi_fok,60930640,Male,0,YA,19,Unrelated,YA - Unrelated,MacIntel,UNRELATED,SMILE,INSIDE,PUSH, RECEIVE, CONQUER,8,,0,Omm,,,,,8,1,CorrectRecog,1.69908,22.50036169,1.66357,27,PARTICIPANT_oi_fok_2020-08-30_13h24.49.728.csv,1,0,8
oi_fok,60930640,Male,0,YA,19,Unrelated,YA - Unrelated,MacIntel,UNRELATED,SOUR,ALWAYS,NEVER, TALENTED, GAME,9,,0,Omm,,,,,9,0,,,5.006510417,3.15049,36,PARTICIPANT_oi_fok_2020-08-30_13h24.49.728.csv,1,0,9
oi_fok,60930640,Male,0,YA,19,Unrelated,YA - Unrelated,MacIntel,UNRELATED,THREAD,ITCH,EXCITEMENT, ACADEMIC, PHYSICAL,10,,0,Omm,,,,,10,1,CorrectRecog,2.01474,,,1,PARTICIPANT_oi_fok_2020-08-30_13h24.49.728.csv,1,1,0
oi_fok,60930640,Male,0,YA,19,Unrelated,YA - Unrelated,MacIntel,UNRELATED,TALL,CIRCLE,FREEDOM, BLUE, CLOSE,11,,0,Omm,,,,,11,1,CorrectRecog,2.39774,1.455801505,3.85113,32,PARTICIPANT_oi_fok_2020-08-30_13h24.49.728.csv,1,1,1
oi_fok,60930640,Male,0,YA,19,Unrelated,YA - Unrelated,MacIntel,UNRELATED,RUSH,SHORT,PRECISE, RELIEVE, ARMY,12,,0,Omm,,,,,12,0,,,48.81727431,4.50732,38,PARTICIPANT_oi_fok_2020-08-30_13h24.49.728.csv,1,1,2
oi_fok,60930640,Male,0,YA,19,Unrelated,YA - Unrelated,MacIntel,UNRELATED,FREQUENT,ABOVE,GAVEL, TEST, LIKE,13,,0,Omm,,,,,13,0,Alt2Recog,1.606155,,,5,PARTICIPANT_oi_fok_2020-08-30_13h24.49.728.csv,1,1,3
oi_fok,60930640,Male,0,YA,19,Unrelated,YA - Unrelated,MacIntel,UNRELATED,LOSER,NEVER,WINNER, GIVE, WRONG,14,,0,Omm,,,,,14,1,CorrectRecog,2.667395,,,13,PARTICIPANT_oi_fok_2020-08-30_13h24.49.728.csv,1,1,4
oi_fok,60930640,Male,0,YA,19,Unrelated,YA - Unrelated,MacIntel,UNRELATED,BURST,NEEDLE,OUTSIDE, MIND, HIGH WIRE,15,,0,Omm,,,,,15,0,Alt3Recog,2.17002,1.050347222,1.50302,30,PARTICIPANT_oi_fok_2020-08-30_13h24.49.728.csv,1,1,5
oi_fok,60930640,Male,0,YA,19,Unrelated,YA - Unrelated,MacIntel,UNRELATED,CURIOUS,EAST,HEALTHY, AUTHORITY, BUSINESS,16,,0,Omm,,,,,16,0,Alt1Recog,2.62181,82.30034722,2.063215,9,PARTICIPANT_oi_fok_2020-08-30_13h24.49.728.csv,1,1,6
oi_fok,60930640,Male,0,YA,19,Unrelated,YA - Unrelated,MacIntel,UNRELATED,SCRATCH,BEFORE,OUTSIDE, MARRIAGE, UNABLE,17,,0,Omm,,,,,17,0,Alt2Recog,1.665545,7.623697917,1.462195,25,PARTICIPANT_oi_fok_2020-08-30_13h24.49.728.csv,1,1,7
oi_fok,60930640,Male,0,YA,19,Unrelated,YA - Unrelated,MacIntel,UNRELATED,UNDERGROUND,FREEDOM,PUSH, MATH, EMOTION,18,,0,Omm,,,,,18,0,,,,,4,PARTICIPANT_oi_fok_2020-08-30_13h24.49.728.csv,1,1,8
oi_fok,60930640,Male,0,YA,19,Unrelated,YA - Unrelated,MacIntel,UNRELATED,READ,GUILTY,WINNER, PLACE, EXPEDITION,19,,0,Omm,,,,,19,0,Alt1Recog,2.123135,99.51208044,2.11215,28,PARTICIPANT_oi_fok_2020-08-30_13h24.49.728.csv,1,1,9
oi_fok,60930640,Male,0,YA,19,Unrelated,YA - Unrelated,MacIntel,UNRELATED,LEAST,GAVEL,NEVER, IDEA, TELL,20,,0,Omm,,,,,20,0,Alt2Recog,2.46338,76.71694155,1.41487,18,PARTICIPANT_oi_fok_2020-08-30_13h24.49.728.csv,1,2,0
oi_fok,60930640,Male,0,YA,19,Unrelated,YA - Unrelated,MacIntel,UNRELATED,SWEEP,SORE,MAXIMUM, CRIMINAL, DANGER,21,,0,Omm,,,,,21,0,Alt1Recog,3.266635,,,0,PARTICIPANT_oi_fok_2020-08-30_13h24.49.728.csv,1,2,1
oi_fok,60930640,Male,0,YA,19,Unrelated,YA - Unrelated,MacIntel,UNRELATED,WEARY,EXACT,SQUARE, PRAISE, CRUNCHES,22,,0,Omm,,,,,22,0,Alt1Recog,0.929955,80.72591146,2.0327,16,PARTICIPANT_oi_fok_2020-08-30_13h24.49.728.csv,1,2,2
oi_fok,60930640,Male,0,YA,19,Unrelated,YA - Unrelated,MacIntel,UNRELATED,MINIMUM,EXCITEMENT,SQUARE, USE, WELL,23,,0,Omm,,,,,23,0,Alt1Recog,1.696905,,,20,PARTICIPANT_oi_fok_2020-08-30_13h24.49.728.csv,1,2,3
oi_fok,60930640,Male,0,YA,19,Unrelated,YA - Unrelated,MacIntel,UNRELATED,NOISE,SWEET,SADDLE, SYNONYM, RESPONSE,24,,0,Omm,,,,,24,0,Alt1Recog,2.95051,82.61501736,2.700695,10,PARTICIPANT_oi_fok_2020-08-30_13h24.49.728.csv,1,2,4
oi_fok,60930640,Male,0,YA,19,Unrelated,YA - Unrelated,MacIntel,UNRELATED,POST,OUTSIDE,LOST, JUMP, NUMBERS,25,,0,Omm,,,,,25,1,CorrectRecog,2.283055,26.49992766,2.044445,29,PARTICIPANT_oi_fok_2020-08-30_13h24.49.728.csv,1,2,5
oi_fok,60930640,Male,0,YA,19,Unrelated,YA - Unrelated,MacIntel,UNRELATED,GIVE,ANNOY,WORK, NEWS, DEFORMED,26,,0,Omm,,,,,26,0,Alt3Recog,1.497765,1.362847222,3.247305,34,PARTICIPANT_oi_fok_2020-08-30_13h24.49.728.csv,1,2,6
oi_fok,60930640,Male,0,YA,19,Unrelated,YA - Unrelated,MacIntel,UNRELATED,INNOCENT,LOST,POSITIVE, THEATER, MARRIAGE,27,,0,Omm,,,,,27,0,Alt2Recog,2.365935,79.38368056,2.48238,15,PARTICIPANT_oi_fok_2020-08-30_13h24.49.728.csv,1,2,7
oi_fok,60930640,Male,0,YA,19,Unrelated,YA - Unrelated,MacIntel,UNRELATED,ACQUIRE,PUSH,FREEDOM, STAR, BRAVE,28,,0,Omm,,,,,28,0,Alt1Recog,3.18586,,,11,PARTICIPANT_oi_fok_2020-08-30_13h24.49.728.csv,1,2,8
oi_fok,60930640,Male,0,YA,19,Unrelated,YA - Unrelated,MacIntel,UNRELATED,DOWN,AFTER,DOT, DRAW, COUNSELOR,29,,0,Omm,,,,,29,1,CorrectRecog,3.12094,,,7,PARTICIPANT_oi_fok_2020-08-30_13h24.49.728.csv,1,2,9
oi_fok,60930640,Male,0,YA,19,Unrelated,YA - Unrelated,MacIntel,UNRELATED,WORRY,DISCOVERY,NEAR, ANSWER, EXTRA,30,,0,Omm,,,,,30,0,Alt2Recog,1.6388,78.13585069,1.600325,26,PARTICIPANT_oi_fok_2020-08-30_13h24.49.728.csv,1,3,0
oi_fok,60930640,Male,0,YA,19,Unrelated,YA - Unrelated,MacIntel,UNRELATED,IDENTICAL,POSITIVE,NEAR, ANTE, MINE,31,,0,Omm,,,,,31,0,Alt2Recog,1.93931,49.51750579,1.976875,35,PARTICIPANT_oi_fok_2020-08-30_13h24.49.728.csv,1,3,1
oi_fok,60930640,Male,0,YA,19,Unrelated,YA - Unrelated,MacIntel,UNRELATED,FROWN,WINNER,DOT, EMPTY, MYRIAD,32,,0,Omm,,,,,32,1,CorrectRecog,3.28896,71.24131944,1.982665,12,PARTICIPANT_oi_fok_2020-08-30_13h24.49.728.csv,1,3,2
oi_fok,60930640,Male,0,YA,19,Unrelated,YA - Unrelated,MacIntel,UNRELATED,BELOW,HEALTHY,INSIDE, GOOD, BALANCE,33,,0,Omm,,,,,33,1,CorrectRecog,1.536865,78.91239873,2.22427,3,PARTICIPANT_oi_fok_2020-08-30_13h24.49.728.csv,1,3,3
oi_fok,60930640,Male,0,YA,19,Unrelated,YA - Unrelated,MacIntel,UNRELATED,NAIL,NEAR,WORK, BLACK, EXPEDITION,34,,0,Omm,,,,,34,0,Alt1Recog,0.81348,76.69885706,2.33354,14,PARTICIPANT_oi_fok_2020-08-30_13h24.49.728.csv,1,3,4
oi_fok,60930640,Male,0,YA,19,Unrelated,YA - Unrelated,MacIntel,UNRELATED,ANSWER,FOUND,WINNER, FORNICATION, SPACE,35,,0,Omm,,,,,35,0,Alt3Recog,1.70043,76.41493056,1.73871,19,PARTICIPANT_oi_fok_2020-08-30_13h24.49.728.csv,1,3,5
oi_fok,60930640,Male,0,YA,19,Unrelated,YA - Unrelated,MacIntel,UNRELATED,BEYOND,COMPREHEND,NEVER, CUTE, OPEN,36,,0,Omm,,,,,36,0,Alt1Recog,5.02416,0.09729456,2.22729,37,PARTICIPANT_oi_fok_2020-08-30_13h24.49.728.csv,1,3,6
oi_fok,60930640,Male,0,YA,19,Unrelated,YA - Unrelated,MacIntel,UNRELATED,PEST,DOT,NEVER, ACTION, GUIDE,37,,0,Omm,,,,,37,0,Alt2Recog,1.50002,88.61291956,1.74728,23,PARTICIPANT_oi_fok_2020-08-30_13h24.49.728.csv,1,3,7
oi_fok,60930640,Male,0,YA,19,Unrelated,YA - Unrelated,MacIntel,UNRELATED,FORGET,PRECISE,ALWAYS, ARRANGE, YOUNG,38,,0,Omm,,,,,38,0,Alt2Recog,1.099015,78.11921296,1.60007,21,PARTICIPANT_oi_fok_2020-08-30_13h24.49.728.csv,1,3,8
oi_fok,60930640,Male,0,YA,19,Unrelated,YA - Unrelated,MacIntel,UNRELATED,NEGATIVE,BEST,NEEDLE, OUT, CRAMP,39,,0,Omm,,,,,39,0,Alt2Recog,3.11701,80.17288773,2.40166,8,PARTICIPANT_oi_fok_2020-08-30_13h24.49.728.csv,1,3,9
oi_fok,67677791,female,1,YA,18,Related,YA - Related,MacIntel,WEAPONS,SWORD,FORGET,PRECISE, HAVE, VOCABULARY,0,,0,Omm,,,21.80164931,4.107755,0,0,Alt3Recog,2.528275,69.8515625,2.74012,29,PARTICIPANT_oi_fok_2020-09-08_19h39.11.958.csv,0,0,0
oi_fok,67677791,female,1,YA,18,Related,YA - Related,MacIntel,WEAPONS,BOMB,DEAD,MAXIMUM, LUCI, MORE,1,,0,Omm,2,4.09367,78.76258681,2.965005,1,0,Alt1Recog,4.64729,0.983506944,2.078495,5,PARTICIPANT_oi_fok_2020-09-08_19h39.11.958.csv,0,0,1
oi_fok,67677791,female,1,YA,18,Related,YA - Related,MacIntel,WEAPONS,ARROW,FREQUENT,ABOVE, COMPLETED, USE,2,,0,Omm,2,5.17926,29.62760417,2.22919,2,0,,,52.59071181,4.22617,25,PARTICIPANT_oi_fok_2020-09-08_19h39.11.958.csv,0,0,2
oi_fok,67677791,female,1,YA,18,Related,YA - Related,MacIntel,WEAPONS,BOW,SADDLE,ABOVE, OOPS, RESPOND,3,left,0,Comm,1,2.90762,99.56076389,3.777945,3,1,CorrectRecog,5.42715,49.53385417,2.45871,22,PARTICIPANT_oi_fok_2020-09-08_19h39.11.958.csv,0,0,3
oi_fok,67677791,female,1,YA,18,Related,YA - Related,MacIntel,WEAPONS,FIST,QUESTION,LEAST, INACCURATE, START,4,,0,Omm,,,49.72439236,5.1621,4,1,CorrectRecog,5.514125,,,30,PARTICIPANT_oi_fok_2020-09-08_19h39.11.958.csv,0,0,4
oi_fok,67677791,female,1,YA,18,Related,YA - Related,MacIntel,WEAPONS,BAT,CIRCLE,QUESTION, BAYER, EXCITING,5,f,0,Comm,2,5.891215,,,5,0,Alt3Recog,5.73055,50.69270833,3.640625,19,PARTICIPANT_oi_fok_2020-09-08_19h39.11.958.csv,0,0,5
oi_fok,67677791,female,1,YA,18,Related,YA - Related,MacIntel,WEAPONS,AXE,DOT,SADDLE, ADDITION, ADVERTISEMENT,6,,0,Omm,2,4.382395,48.34375,3.145775,6,0,Alt1Recog,4.8615,99.1640625,3.146335,27,PARTICIPANT_oi_fok_2020-09-08_19h39.11.958.csv,0,0,6
oi_fok,67677791,female,1,YA,18,Related,YA - Related,MacIntel,WEAPONS,ROPE,REMEMBER,PRECISE, PRETTY, MYRIAD,7,fight,0,Comm,1,2.24774,99.53211806,1.37746,7,0,Alt3Recog,4.03025,50.1328125,2.85575,13,PARTICIPANT_oi_fok_2020-09-08_19h39.11.958.csv,0,0,7
oi_fok,67677791,female,1,YA,18,Related,YA - Related,MacIntel,WEAPONS,RIFLE,MAXIMUM,DISCOVERY, ANTE, EXCUSE,8,maximum,1,Correct,1,1.67856,98.68489583,1.328245,8,0,,,99.83637153,4.959835,14,PARTICIPANT_oi_fok_2020-09-08_19h39.11.958.csv,0,0,8
oi_fok,67677791,female,1,YA,18,Related,YA - Related,MacIntel,WEAPONS,MACE,WEST,WINNER, UNCOMMON, NEWS,9,,0,Omm,3,1.760975,3.805989583,2.77689,9,0,,,,,8,PARTICIPANT_oi_fok_2020-09-08_19h39.11.958.csv,0,0,9
oi_fok,67677791,female,1,YA,18,Related,YA - Related,MacIntel,FUEL,PETROLEUM,FREQUENT,WINNER, FIT, AVERAGE,10,,0,Omm,3,2.261895,1.112847222,3.77734,10,0,,,,,4,PARTICIPANT_oi_fok_2020-09-08_19h39.11.958.csv,0,1,0
oi_fok,67677791,female,1,YA,18,Related,YA - Related,MacIntel,FUEL,ELECTRICITY,MINIMUM,POST, USE, SUM,11,,0,Omm,3,1.658825,0.970486111,1.42774,11,0,,,65.09375,3.92826,23,PARTICIPANT_oi_fok_2020-09-08_19h39.11.958.csv,0,1,1
oi_fok,67677791,female,1,YA,18,Related,YA - Related,MacIntel,FUEL,FOOD,PRECISE,LOSER, DEPENDENT, ARRANGE,12,,0,Omm,3,2.031975,49.88541667,3.229105,12,0,,,99.87065972,3.79487,39,PARTICIPANT_oi_fok_2020-09-08_19h39.11.958.csv,0,1,2
oi_fok,67677791,female,1,YA,18,Related,YA - Related,MacIntel,FUEL,KEROSENE,EXCITEMENT,TALL, STRAIGHT, EXTRA,13,petroleum,0,Comm,2,2.027715,52.01605903,1.941925,13,0,,,99.64887153,3.810795,32,PARTICIPANT_oi_fok_2020-09-08_19h39.11.958.csv,0,1,3
oi_fok,67677791,female,1,YA,18,Related,YA - Related,MacIntel,FUEL,SOLAR,HEALTHY,LEAST, PROPERTY, PRETTY,14,sun,0,Comm,2,4.728065,,,14,1,CorrectRecog,3.71101,50.14930556,2.53077,0,PARTICIPANT_oi_fok_2020-09-08_19h39.11.958.csv,0,1,4
oi_fok,67677791,female,1,YA,18,Related,YA - Related,MacIntel,FUEL,PROPANE,PUSH,HEALTHY, EXPLORE, READY,15,gas,0,Comm,2,2.51043,17.00260417,2.394845,15,0,,,49.95008681,2.744315,38,PARTICIPANT_oi_fok_2020-09-08_19h39.11.958.csv,0,1,5
oi_fok,67677791,female,1,YA,18,Related,YA - Related,MacIntel,FUEL,DIESEL,NOISE,ABOVE, DISLIKE, EASY,16,,0,Omm,,,36.45659722,3.008995,16,1,CorrectRecog,3.746335,76.96137153,2.62729,12,PARTICIPANT_oi_fok_2020-09-08_19h39.11.958.csv,0,1,6
oi_fok,67677791,female,1,YA,18,Related,YA - Related,MacIntel,FUEL,NATURAL GAS,FREQUENT,DISCOVERY, JUDGE, CLAIM,17,,0,Omm,3,4.11052,,,17,0,,,1.103732639,3.26235,10,PARTICIPANT_oi_fok_2020-09-08_19h39.11.958.csv,0,1,7
oi_fok,67677791,female,1,YA,18,Related,YA - Related,MacIntel,FUEL,COAL,WINNER,MAXIMUM, BEAUTY, USE,18,,0,Omm,2,3.02452,80.55598958,1.913865,18,0,,,99.01041667,5.99334,11,PARTICIPANT_oi_fok_2020-09-08_19h39.11.958.csv,0,1,8
oi_fok,67677791,female,1,YA,18,Related,YA - Related,MacIntel,FUEL,OIL,NOISE,WINNER, ACTION, HEALTHY,19,petroleum,0,Comm,2,3.3073,93.97395833,1.629215,19,0,Alt2Recog,3.61383,74.69661458,4.7942,37,PARTICIPANT_oi_fok_2020-09-08_19h39.11.958.csv,0,1,9
oi_fok,67677791,female,1,YA,18,Related,YA - Related,MacIntel,FOUR-FOOTED ANIMAL,LION,TALL,DEAD, ESTABLISHED, ACTION,20,,0,Omm,3,4.36077,,,20,0,Alt1Recog,2.81564,99.82074653,2.724855,24,PARTICIPANT_oi_fok_2020-09-08_19h39.11.958.csv,0,2,0
oi_fok,67677791,female,1,YA,18,Related,YA - Related,MacIntel,FOUR-FOOTED ANIMAL,BEAR,BOTHER,FREQUENT, VOID, AIR,21,,0,Omm,2,3.29543,99.15842014,2.396105,21,0,Alt1Recog,2.777605,50.47005208,2.143905,31,PARTICIPANT_oi_fok_2020-09-08_19h39.11.958.csv,0,2,1
oi_fok,67677791,female,1,YA,18,Related,YA - Related,MacIntel,FOUR-FOOTED ANIMAL,TIGER,LOSER,WEST, X-RATED, LEARN,22,,0,Omm,3,3.613205,,,22,0,Alt1Recog,3.114465,51.13151042,2.4442,35,PARTICIPANT_oi_fok_2020-09-08_19h39.11.958.csv,0,2,2
oi_fok,67677791,female,1,YA,18,Related,YA - Related,MacIntel,FOUR-FOOTED ANIMAL,DEER,REMEMBER,LOSER, BATTERY, BLACK,23,,0,Omm,3,2.39434,,,23,0,,,50.28993056,3.34459,20,PARTICIPANT_oi_fok_2020-09-08_19h39.11.958.csv,0,2,3
oi_fok,67677791,female,1,YA,18,Related,YA - Related,MacIntel,FOUR-FOOTED ANIMAL,HORSE,POST,EXCITEMENT, JOIN, ME,24,,0,Omm,3,4.443615,,,24,0,Alt1Recog,5.69704,99.84678819,2.942165,28,PARTICIPANT_oi_fok_2020-09-08_19h39.11.958.csv,0,2,4
oi_fok,67677791,female,1,YA,18,Related,YA - Related,MacIntel,FOUR-FOOTED ANIMAL,PIG,MAXIMUM,MAXIMUM, STAR, QUICKLY,25,,0,Omm,3,1.76255,99.27821181,1.778955,25,1,CorrectRecog,5.213595,50.48697917,2.837345,7,PARTICIPANT_oi_fok_2020-09-08_19h39.11.958.csv,0,2,5
oi_fok,67677791,female,1,YA,18,Related,YA - Related,MacIntel,FOUR-FOOTED ANIMAL,RAT,ALWAYS,LOSER, LUDICROUS, ACADEMIC,26,,0,Omm,2,1.707755,52.49522569,1.51322,26,1,CorrectRecog,5.047,1.283420139,3.37868,3,PARTICIPANT_oi_fok_2020-09-08_19h39.11.958.csv,0,2,6
oi_fok,67677791,female,1,YA,18,Related,YA - Related,MacIntel,FOUR-FOOTED ANIMAL,COW,EXACT,WINNER, RACE, CLASS,27,,0,Omm,3,4.02829,40.80512153,1.29967,27,1,CorrectRecog,3.346305,49.875,2.5235,18,PARTICIPANT_oi_fok_2020-09-08_19h39.11.958.csv,0,2,7
oi_fok,67677791,female,1,YA,18,Related,YA - Related,MacIntel,FOUR-FOOTED ANIMAL,MOUSE,ABOVE,WEST, WITHDRAWAL, LOOSE,28,,0,Omm,,,,,28,0,,,0.770399306,6.394725,6,PARTICIPANT_oi_fok_2020-09-08_19h39.11.958.csv,0,2,8
oi_fok,67677791,female,1,YA,18,Related,YA - Related,MacIntel,FOUR-FOOTED ANIMAL,ELEPHANT,LEAST,WINNER, SORRY, EXCITING,29,huge,0,Comm,2,1.97461,54.83506944,0.712835,29,1,CorrectRecog,5.611775,,,2,PARTICIPANT_oi_fok_2020-09-08_19h39.11.958.csv,0,2,9
oi_fok,67677791,female,1,YA,18,Related,YA - Related,MacIntel,NATURAL EARTH FORMATION,HILL,FREEDOM,POST, RESULT, SHOW,30,,0,Omm,,,,,30,0,Alt2Recog,2.51443,19.46875,3.777045,34,PARTICIPANT_oi_fok_2020-09-08_19h39.11.958.csv,0,3,0
oi_fok,67677791,female,1,YA,18,Related,YA - Related,MacIntel,NATURAL EARTH FORMATION,RIVER,NEGATIVE,POST, VOCABULARY, ROLE,31,fight,0,Comm,1,2.91344,99.63628472,1.412945,31,1,CorrectRecog,2.196105,99.52126736,2.55962,15,PARTICIPANT_oi_fok_2020-09-08_19h39.11.958.csv,0,3,1
oi_fok,67677791,female,1,YA,18,Related,YA - Related,MacIntel,NATURAL EARTH FORMATION,CANYON,PUSH,DISCOVERY, TREE, QUIET,32,,0,Omm,3,1.9967,50.20182292,1.675525,32,1,CorrectRecog,1.84638,1.159288194,5.460785,1,PARTICIPANT_oi_fok_2020-09-08_19h39.11.958.csv,0,3,2
oi_fok,67677791,female,1,YA,18,Related,YA - Related,MacIntel,NATURAL EARTH FORMATION,PLATEAU,DEAD,DOT, IMPOSSIBLE, FAST,33,,0,Omm,3,2.427675,1.738715278,5.19054,33,1,CorrectRecog,3.981345,49.23914931,2.875245,9,PARTICIPANT_oi_fok_2020-09-08_19h39.11.958.csv,0,3,3
oi_fok,67677791,female,1,YA,18,Related,YA - Related,MacIntel,NATURAL EARTH FORMATION,LAKE,DISCOVERY,WEST, WISE, PLETHORA,34,,0,Omm,,,50.19140625,5.927965,34,1,CorrectRecog,2.86067,99.61631944,3.912765,33,PARTICIPANT_oi_fok_2020-09-08_19h39.11.958.csv,0,3,4
oi_fok,67677791,female,1,YA,18,Related,YA - Related,MacIntel,NATURAL EARTH FORMATION,VOLCANO,FOUND,TALL, EARN, HONEST,35,plateau,0,Comm,1,3.410565,,,35,0,Alt1Recog,3.248905,63.71614583,2.58945,21,PARTICIPANT_oi_fok_2020-09-08_19h39.11.958.csv,0,3,5
oi_fok,67677791,female,1,YA,18,Related,YA - Related,MacIntel,NATURAL EARTH FORMATION,OCEAN,ACQUIRE,MAXIMUM, CHOICE, BLACK,36,,0,Omm,3,3.064255,50.66710069,1.095465,36,0,,,99.35243056,5.12688,26,PARTICIPANT_oi_fok_2020-09-08_19h39.11.958.csv,0,3,6
oi_fok,67677791,female,1,YA,18,Related,YA - Related,MacIntel,NATURAL EARTH FORMATION,TREE,AFTER,NOISE, ADMISSION, OLDER,37,,0,Omm,3,2.405725,99.49001736,5.26173,37,0,Alt1Recog,3.64553,72.57595486,2.72722,36,PARTICIPANT_oi_fok_2020-09-08_19h39.11.958.csv,0,3,7
oi_fok,67677791,female,1,YA,18,Related,YA - Related,MacIntel,NATURAL EARTH FORMATION,VALLEY,FREQUENT,FREQUENT, TOGETHER, WANT,38,,0,Omm,,,,,38,0,Alt1Recog,2.178765,,,16,PARTICIPANT_oi_fok_2020-09-08_19h39.11.958.csv,0,3,8
oi_fok,67677791,female,1,YA,18,Related,YA - Related,MacIntel,NATURAL EARTH FORMATION,ROCK,SQUARE,WEST, UNABLE, DROP,39, ,0,Comm,2,1.778115,99.30425347,1.89702,39,1,CorrectRecog,1.67921,,,17,PARTICIPANT_oi_fok_2020-09-08_19h39.11.958.csv,0,3,9
oi_fok,85674862,Female,1,YA,21,Related,YA - Related,Win32,ARTICLE OF CLOTHING,SHOE,SWEEP,INNOCENT, ME, BAD,0,sweep,1,Correct,,,,,0,1,CorrectRecog,1.354705,,,22,PARTICIPANT_oi_fok_2020-06-03_22h04.48.510.csv,1,0,0
oi_fok,85674862,Female,1,YA,21,Related,YA - Related,Win32,ARTICLE OF CLOTHING,SOCK,ITCH,SWEEP, COMPROMISE, SAFARI,1,itch,1,Correct,,,,,1,1,CorrectRecog,1.27312,,,2,PARTICIPANT_oi_fok_2020-06-03_22h04.48.510.csv,1,0,1
oi_fok,85674862,Female,1,YA,21,Related,YA - Related,Win32,ARTICLE OF CLOTHING,UNDERWEAR,WORRY,DOT, DIVORCE, GRAMMAR,2,worry,1,Correct,,,,,2,1,CorrectRecog,1.60329,,,19,PARTICIPANT_oi_fok_2020-06-03_22h04.48.510.csv,1,0,2
oi_fok,85674862,Female,1,YA,21,Related,YA - Related,Win32,ARTICLE OF CLOTHING,HAT,PRECISE,NAIL, BAYER, ACADEMIC,3,precise,1,Correct,,,,,3,1,CorrectRecog,1.26416,,,16,PARTICIPANT_oi_fok_2020-06-03_22h04.48.510.csv,1,0,3
oi_fok,85674862,Female,1,YA,21,Related,YA - Related,Win32,ARTICLE OF CLOTHING,SKIRT,WINNER,ITCH, DULL, HATE,4,winner,1,Correct,,,,,4,1,CorrectRecog,1.083705,,,17,PARTICIPANT_oi_fok_2020-06-03_22h04.48.510.csv,1,0,4
oi_fok,85674862,Female,1,YA,21,Related,YA - Related,Win32,ARTICLE OF CLOTHING,BRA,UNDERSTAND,PULL, FORNICATION, COMPLEX,5,understand,1,Correct,,,,,5,1,CorrectRecog,0.902595,,,26,PARTICIPANT_oi_fok_2020-06-03_22h04.48.510.csv,1,0,5
oi_fok,85674862,Female,1,YA,21,Related,YA - Related,Win32,ARTICLE OF CLOTHING,SWEATER,EAST,CRISP, IDEA, HAPPENING,6,east,1,Correct,,,,,6,1,CorrectRecog,1.163965,,,21,PARTICIPANT_oi_fok_2020-06-03_22h04.48.510.csv,1,0,6
oi_fok,85674862,Female,1,YA,21,Related,YA - Related,Win32,ARTICLE OF CLOTHING,JACKET,REMEMBER,PULL, GPA, TOUCH,7,remember,1,Correct,,,,,7,1,CorrectRecog,1.28635,,,11,PARTICIPANT_oi_fok_2020-06-03_22h04.48.510.csv,1,0,7
